Location,Pixel_val,Coord_val,pixel_x,pixel_y,coord_x,coord_y,value
1947,"(38.0, 47.0)","(-10.995038870129159, 7.105705556921274)",38,47,-10.99503887,7.105705557,0
1948,"(38.0, 48.0)","(-10.995038870129159, 7.044127778650873)",38,48,-10.99503887,7.044127779,0
1949,"(38.0, 49.0)","(-10.995038870129159, 6.982550000380474)",38,49,-10.99503887,6.98255,0
1950,"(39.0, 0.0)","(-10.934422202977558, 9.999861135630074)",39,0,-10.9344222,9.999861136,0
1951,"(39.0, 1.0)","(-10.934422202977558, 9.938283357359673)",39,1,-10.9344222,9.938283357,0
1952,"(39.0, 2.0)","(-10.934422202977558, 9.876705579089274)",39,2,-10.9344222,9.876705579,0
1953,"(39.0, 3.0)","(-10.934422202977558, 9.815127800818873)",39,3,-10.9344222,9.815127801,0
1954,"(39.0, 4.0)","(-10.934422202977558, 9.753550022548474)",39,4,-10.9344222,9.753550023,0
1955,"(39.0, 5.0)","(-10.934422202977558, 9.691972244278073)",39,5,-10.9344222,9.691972244,2.10E-05
1956,"(39.0, 6.0)","(-10.934422202977558, 9.630394466007674)",39,6,-10.9344222,9.630394466,0.00136773
1957,"(39.0, 7.0)","(-10.934422202977558, 9.568816687737273)",39,7,-10.9344222,9.568816688,0.003135258
1958,"(39.0, 8.0)","(-10.934422202977558, 9.507238909466874)",39,8,-10.9344222,9.507238909,0.005449878
1959,"(39.0, 9.0)","(-10.934422202977558, 9.445661131196474)",39,9,-10.9344222,9.445661131,0.003414185
1960,"(39.0, 10.0)","(-10.934422202977558, 9.384083352926073)",39,10,-10.9344222,9.384083353,0.00284067
1961,"(39.0, 11.0)","(-10.934422202977558, 9.322505574655674)",39,11,-10.9344222,9.322505575,0.002798586
1962,"(39.0, 12.0)","(-10.934422202977558, 9.260927796385273)",39,12,-10.9344222,9.260927796,0.00378756
1963,"(39.0, 13.0)","(-10.934422202977558, 9.199350018114874)",39,13,-10.9344222,9.199350018,0.001801349
1964,"(39.0, 14.0)","(-10.934422202977558, 9.137772239844473)",39,14,-10.9344222,9.13777224,0.00168336
1965,"(39.0, 15.0)","(-10.934422202977558, 9.076194461574074)",39,15,-10.9344222,9.076194462,0.001977948
1966,"(39.0, 16.0)","(-10.934422202977558, 9.014616683303673)",39,16,-10.9344222,9.014616683,0.00157815
1967,"(39.0, 17.0)","(-10.934422202977558, 8.953038905033274)",39,17,-10.9344222,8.953038905,0.004145274
1968,"(39.0, 18.0)","(-10.934422202977558, 8.891461126762874)",39,18,-10.9344222,8.891461127,0.00502702
1969,"(39.0, 19.0)","(-10.934422202977558, 8.829883348492473)",39,19,-10.9344222,8.829883348,0.006354684
1970,"(39.0, 20.0)","(-10.934422202977558, 8.768305570222074)",39,20,-10.9344222,8.76830557,0.006060096
1971,"(39.0, 21.0)","(-10.934422202977558, 8.706727791951673)",39,21,-10.9344222,8.706727792,0.003429846
1972,"(39.0, 22.0)","(-10.934422202977558, 8.645150013681274)",39,22,-10.9344222,8.645150014,0.014096603
1973,"(39.0, 23.0)","(-10.934422202977558, 8.583572235410873)",39,23,-10.9344222,8.583572235,0.008816598
1974,"(39.0, 24.0)","(-10.934422202977558, 8.521994457140474)",39,24,-10.9344222,8.521994457,0.005828634
1975,"(39.0, 25.0)","(-10.934422202977558, 8.460416678870073)",39,25,-10.9344222,8.460416679,0.003850686
1976,"(39.0, 26.0)","(-10.934422202977558, 8.398838900599674)",39,26,-10.9344222,8.398838901,0.004166316
1977,"(39.0, 27.0)","(-10.934422202977558, 8.337261122329274)",39,27,-10.9344222,8.337261122,0.003393239
1978,"(39.0, 28.0)","(-10.934422202977558, 8.275683344058873)",39,28,-10.9344222,8.275683344,0.00768033
1979,"(39.0, 29.0)","(-10.934422202977558, 8.214105565788474)",39,29,-10.9344222,8.214105566,0.010899756
1980,"(39.0, 30.0)","(-10.934422202977558, 8.152527787518073)",39,30,-10.9344222,8.152527788,0.00378756
1981,"(39.0, 31.0)","(-10.934422202977558, 8.090950009247674)",39,31,-10.9344222,8.090950009,0.00672364
1982,"(39.0, 32.0)","(-10.934422202977558, 8.029372230977273)",39,32,-10.9344222,8.029372231,0.009553068
1983,"(39.0, 33.0)","(-10.934422202977558, 7.967794452706873)",39,33,-10.9344222,7.967794453,0.005491962
1984,"(39.0, 34.0)","(-10.934422202977558, 7.9062166744364735)",39,34,-10.9344222,7.906216674,0.008248464
1985,"(39.0, 35.0)","(-10.934422202977558, 7.844638896166074)",39,35,-10.9344222,7.844638896,0.006859692
1986,"(39.0, 36.0)","(-10.934422202977558, 7.783061117895674)",39,36,-10.9344222,7.783061118,0.001277701
1987,"(39.0, 37.0)","(-10.934422202977558, 7.721483339625273)",39,37,-10.9344222,7.72148334,0.000820638
1988,"(39.0, 38.0)","(-10.934422202977558, 7.659905561354874)",39,38,-10.9344222,7.659905561,4.21E-05
1989,"(39.0, 39.0)","(-10.934422202977558, 7.598327783084473)",39,39,-10.9344222,7.598327783,2.10E-05
1990,"(39.0, 40.0)","(-10.934422202977558, 7.536750004814074)",39,40,-10.9344222,7.536750005,0.000816891
1991,"(39.0, 41.0)","(-10.934422202977558, 7.475172226543673)",39,41,-10.9344222,7.475172227,0
1992,"(39.0, 42.0)","(-10.934422202977558, 7.413594448273273)",39,42,-10.9344222,7.413594448,0
1993,"(39.0, 43.0)","(-10.934422202977558, 7.3520166700028735)",39,43,-10.9344222,7.35201667,0
1994,"(39.0, 44.0)","(-10.934422202977558, 7.290438891732474)",39,44,-10.9344222,7.290438892,0
1995,"(39.0, 45.0)","(-10.934422202977558, 7.228861113462074)",39,45,-10.9344222,7.228861113,0
1996,"(39.0, 46.0)","(-10.934422202977558, 7.167283335191673)",39,46,-10.9344222,7.167283335,0
1997,"(39.0, 47.0)","(-10.934422202977558, 7.105705556921274)",39,47,-10.9344222,7.105705557,0
1998,"(39.0, 48.0)","(-10.934422202977558, 7.044127778650873)",39,48,-10.9344222,7.044127779,0
1999,"(39.0, 49.0)","(-10.934422202977558, 6.982550000380474)",39,49,-10.9344222,6.98255,0
2000,"(40.0, 0.0)","(-10.873805535825959, 9.999861135630074)",40,0,-10.87380554,9.999861136,0
2001,"(40.0, 1.0)","(-10.873805535825959, 9.938283357359673)",40,1,-10.87380554,9.938283357,0
2002,"(40.0, 2.0)","(-10.873805535825959, 9.876705579089274)",40,2,-10.87380554,9.876705579,0
2003,"(40.0, 3.0)","(-10.873805535825959, 9.815127800818873)",40,3,-10.87380554,9.815127801,0
2004,"(40.0, 4.0)","(-10.873805535825959, 9.753550022548474)",40,4,-10.87380554,9.753550023,0
2005,"(40.0, 5.0)","(-10.873805535825959, 9.691972244278073)",40,5,-10.87380554,9.691972244,0
2006,"(40.0, 6.0)","(-10.873805535825959, 9.630394466007674)",40,6,-10.87380554,9.630394466,0
2007,"(40.0, 7.0)","(-10.873805535825959, 9.568816687737273)",40,7,-10.87380554,9.568816688,0.000481756
2008,"(40.0, 8.0)","(-10.873805535825959, 9.507238909466874)",40,8,-10.87380554,9.507238909,0.002136484
2009,"(40.0, 9.0)","(-10.873805535825959, 9.445661131196474)",40,9,-10.87380554,9.445661131,0.002877338
2010,"(40.0, 10.0)","(-10.873805535825959, 9.384083352926073)",40,10,-10.87380554,9.384083353,0.004440535
2011,"(40.0, 11.0)","(-10.873805535825959, 9.322505574655674)",40,11,-10.87380554,9.322505575,0.002576348
2012,"(40.0, 12.0)","(-10.873805535825959, 9.260927796385273)",40,12,-10.87380554,9.260927796,0.00251351
2013,"(40.0, 13.0)","(-10.873805535825959, 9.199350018114874)",40,13,-10.87380554,9.199350018,0.001751423
2014,"(40.0, 14.0)","(-10.873805535825959, 9.137772239844473)",40,14,-10.87380554,9.13777224,0.002681077
2015,"(40.0, 15.0)","(-10.873805535825959, 9.076194461574074)",40,15,-10.87380554,9.076194462,0.002241213
2016,"(40.0, 16.0)","(-10.873805535825959, 9.014616683303673)",40,16,-10.87380554,9.014616683,0.003288509
2017,"(40.0, 17.0)","(-10.873805535825959, 8.953038905033274)",40,17,-10.87380554,8.953038905,0.001968916
2018,"(40.0, 18.0)","(-10.873805535825959, 8.891461126762874)",40,18,-10.87380554,8.891461127,0.002647985
2019,"(40.0, 19.0)","(-10.873805535825959, 8.829883348492473)",40,19,-10.87380554,8.829883348,0.002806753
2020,"(40.0, 20.0)","(-10.873805535825959, 8.768305570222074)",40,20,-10.87380554,8.76830557,0.005676344
2021,"(40.0, 21.0)","(-10.873805535825959, 8.706727791951673)",40,21,-10.87380554,8.706727792,0.006241883
2022,"(40.0, 22.0)","(-10.873805535825959, 8.645150013681274)",40,22,-10.87380554,8.645150014,0.010842143
2023,"(40.0, 23.0)","(-10.873805535825959, 8.583572235410873)",40,23,-10.87380554,8.583572235,0.005152696
2024,"(40.0, 24.0)","(-10.873805535825959, 8.521994457140474)",40,24,-10.87380554,8.521994457,0.0041054
2025,"(40.0, 25.0)","(-10.873805535825959, 8.460416678870073)",40,25,-10.87380554,8.460416679,0.017112815
2026,"(40.0, 26.0)","(-10.873805535825959, 8.398838900599674)",40,26,-10.87380554,8.398838901,0.007331071
2027,"(40.0, 27.0)","(-10.873805535825959, 8.337261122329274)",40,27,-10.87380554,8.337261122,0.012864619
2028,"(40.0, 28.0)","(-10.873805535825959, 8.275683344058873)",40,28,-10.87380554,8.275683344,0.009258096
2029,"(40.0, 29.0)","(-10.873805535825959, 8.214105565788474)",40,29,-10.87380554,8.214105566,0.008189854
2030,"(40.0, 30.0)","(-10.873805535825959, 8.152527787518073)",40,30,-10.87380554,8.152527788,0.023626995
2031,"(40.0, 31.0)","(-10.873805535825959, 8.090950009247674)",40,31,-10.87380554,8.090950009,0.007464398
2032,"(40.0, 32.0)","(-10.873805535825959, 8.029372230977273)",40,32,-10.87380554,8.029372231,0.008629718
2033,"(40.0, 33.0)","(-10.873805535825959, 7.967794452706873)",40,33,-10.87380554,7.967794453,0.035880357
2034,"(40.0, 34.0)","(-10.873805535825959, 7.9062166744364735)",40,34,-10.87380554,7.906216674,0.008881069
2035,"(40.0, 35.0)","(-10.873805535825959, 7.844638896166074)",40,35,-10.87380554,7.844638896,0.003016212
2036,"(40.0, 36.0)","(-10.873805535825959, 7.783061117895674)",40,36,-10.87380554,7.783061118,0.00454536
2037,"(40.0, 37.0)","(-10.873805535825959, 7.721483339625273)",40,37,-10.87380554,7.72148334,0.000502702
2038,"(40.0, 38.0)","(-10.873805535825959, 7.659905561354874)",40,38,-10.87380554,7.659905561,0.000188513
2039,"(40.0, 39.0)","(-10.873805535825959, 7.598327783084473)",40,39,-10.87380554,7.598327783,0.000628378
2040,"(40.0, 40.0)","(-10.873805535825959, 7.536750004814074)",40,40,-10.87380554,7.536750005,0.000291904
2041,"(40.0, 41.0)","(-10.873805535825959, 7.475172226543673)",40,41,-10.87380554,7.475172227,0
2042,"(40.0, 42.0)","(-10.873805535825959, 7.413594448273273)",40,42,-10.87380554,7.413594448,0
2043,"(40.0, 43.0)","(-10.873805535825959, 7.3520166700028735)",40,43,-10.87380554,7.35201667,0
2044,"(40.0, 44.0)","(-10.873805535825959, 7.290438891732474)",40,44,-10.87380554,7.290438892,0
2045,"(40.0, 45.0)","(-10.873805535825959, 7.228861113462074)",40,45,-10.87380554,7.228861113,0
2046,"(40.0, 46.0)","(-10.873805535825959, 7.167283335191673)",40,46,-10.87380554,7.167283335,0
2047,"(40.0, 47.0)","(-10.873805535825959, 7.105705556921274)",40,47,-10.87380554,7.105705557,0
2048,"(40.0, 48.0)","(-10.873805535825959, 7.044127778650873)",40,48,-10.87380554,7.044127779,0
2049,"(40.0, 49.0)","(-10.873805535825959, 6.982550000380474)",40,49,-10.87380554,6.98255,0
2050,"(41.0, 0.0)","(-10.81318886867436, 9.999861135630074)",41,0,-10.81318887,9.999861136,0
2051,"(41.0, 1.0)","(-10.81318886867436, 9.938283357359673)",41,1,-10.81318887,9.938283357,0
2052,"(41.0, 2.0)","(-10.81318886867436, 9.876705579089274)",41,2,-10.81318887,9.876705579,0
2053,"(41.0, 3.0)","(-10.81318886867436, 9.815127800818873)",41,3,-10.81318887,9.815127801,0
2054,"(41.0, 4.0)","(-10.81318886867436, 9.753550022548474)",41,4,-10.81318887,9.753550023,0
2055,"(41.0, 5.0)","(-10.81318886867436, 9.691972244278073)",41,5,-10.81318887,9.691972244,0
2056,"(41.0, 6.0)","(-10.81318886867436, 9.630394466007674)",41,6,-10.81318887,9.630394466,0
2057,"(41.0, 7.0)","(-10.81318886867436, 9.568816687737273)",41,7,-10.81318887,9.568816688,0
2058,"(41.0, 8.0)","(-10.81318886867436, 9.507238909466874)",41,8,-10.81318887,9.507238909,0
2059,"(41.0, 9.0)","(-10.81318886867436, 9.445661131196474)",41,9,-10.81318887,9.445661131,0.000230405
2060,"(41.0, 10.0)","(-10.81318886867436, 9.384083352926073)",41,10,-10.81318887,9.384083353,0.002903796
2061,"(41.0, 11.0)","(-10.81318886867436, 9.322505574655674)",41,11,-10.81318887,9.322505575,0.001977948
2062,"(41.0, 12.0)","(-10.81318886867436, 9.260927796385273)",41,12,-10.81318887,9.260927796,0.00336672
2063,"(41.0, 13.0)","(-10.81318886867436, 9.199350018114874)",41,13,-10.81318887,9.199350018,0.001340539
2064,"(41.0, 14.0)","(-10.81318886867436, 9.137772239844473)",41,14,-10.81318887,9.13777224,0.001767528
2065,"(41.0, 15.0)","(-10.81318886867436, 9.076194461574074)",41,15,-10.81318887,9.076194462,0.00136773
2066,"(41.0, 16.0)","(-10.81318886867436, 9.014616683303673)",41,16,-10.81318887,9.014616683,0.001872738
2067,"(41.0, 17.0)","(-10.81318886867436, 8.953038905033274)",41,17,-10.81318887,8.953038905,0.001809612
2068,"(41.0, 18.0)","(-10.81318886867436, 8.891461126762874)",41,18,-10.81318887,8.891461127,0.001340539
2069,"(41.0, 19.0)","(-10.81318886867436, 8.829883348492473)",41,19,-10.81318887,8.829883348,0.0042084
2070,"(41.0, 20.0)","(-10.81318886867436, 8.768305570222074)",41,20,-10.81318887,8.76830557,0.004923828
2071,"(41.0, 21.0)","(-10.81318886867436, 8.706727791951673)",41,21,-10.81318887,8.706727792,0.005007996
2072,"(41.0, 22.0)","(-10.81318886867436, 8.645150013681274)",41,22,-10.81318887,8.645150014,0.007268233
2073,"(41.0, 23.0)","(-10.81318886867436, 8.583572235410873)",41,23,-10.81318887,8.583572235,0.003492972
2074,"(41.0, 24.0)","(-10.81318886867436, 8.521994457140474)",41,24,-10.81318887,8.521994457,0.002903796
2075,"(41.0, 25.0)","(-10.81318886867436, 8.460416678870073)",41,25,-10.81318887,8.460416679,0.003177342
2076,"(41.0, 26.0)","(-10.81318886867436, 8.398838900599674)",41,26,-10.81318887,8.398838901,0.003240468
2077,"(41.0, 27.0)","(-10.81318886867436, 8.337261122329274)",41,27,-10.81318887,8.337261122,0.000481756
2078,"(41.0, 28.0)","(-10.81318886867436, 8.275683344058873)",41,28,-10.81318887,8.275683344,0.001704402
2079,"(41.0, 29.0)","(-10.81318886867436, 8.214105565788474)",41,29,-10.81318887,8.214105566,0.00462924
2080,"(41.0, 30.0)","(-10.81318886867436, 8.152527787518073)",41,30,-10.81318887,8.152527788,0.007869708
2081,"(41.0, 31.0)","(-10.81318886867436, 8.090950009247674)",41,31,-10.81318887,8.090950009,0.009739852
2082,"(41.0, 32.0)","(-10.81318886867436, 8.029372230977273)",41,32,-10.81318887,8.029372231,0.008795556
2083,"(41.0, 33.0)","(-10.81318886867436, 7.967794452706873)",41,33,-10.81318887,7.967794453,0.006586146
2084,"(41.0, 34.0)","(-10.81318886867436, 7.9062166744364735)",41,34,-10.81318887,7.906216674,0.0126252
2085,"(41.0, 35.0)","(-10.81318886867436, 7.844638896166074)",41,35,-10.81318887,7.844638896,0.007028028
2086,"(41.0, 36.0)","(-10.81318886867436, 7.783061117895674)",41,36,-10.81318887,7.783061118,0.002178375
2087,"(41.0, 37.0)","(-10.81318886867436, 7.721483339625273)",41,37,-10.81318887,7.72148334,0.000441882
2088,"(41.0, 38.0)","(-10.81318886867436, 7.659905561354874)",41,38,-10.81318887,7.659905561,0.001283562
2089,"(41.0, 39.0)","(-10.81318886867436, 7.598327783084473)",41,39,-10.81318887,7.598327783,0.000168336
2090,"(41.0, 40.0)","(-10.81318886867436, 7.536750004814074)",41,40,-10.81318887,7.536750005,0
2091,"(41.0, 41.0)","(-10.81318886867436, 7.475172226543673)",41,41,-10.81318887,7.475172227,0
2092,"(41.0, 42.0)","(-10.81318886867436, 7.413594448273273)",41,42,-10.81318887,7.413594448,0
2093,"(41.0, 43.0)","(-10.81318886867436, 7.3520166700028735)",41,43,-10.81318887,7.35201667,0
2094,"(41.0, 44.0)","(-10.81318886867436, 7.290438891732474)",41,44,-10.81318887,7.290438892,0
2095,"(41.0, 45.0)","(-10.81318886867436, 7.228861113462074)",41,45,-10.81318887,7.228861113,0
2096,"(41.0, 46.0)","(-10.81318886867436, 7.167283335191673)",41,46,-10.81318887,7.167283335,0
2097,"(41.0, 47.0)","(-10.81318886867436, 7.105705556921274)",41,47,-10.81318887,7.105705557,0
2098,"(41.0, 48.0)","(-10.81318886867436, 7.044127778650873)",41,48,-10.81318887,7.044127779,0
2099,"(41.0, 49.0)","(-10.81318886867436, 6.982550000380474)",41,49,-10.81318887,6.98255,0
2100,"(42.0, 0.0)","(-10.752572201522758, 9.999861135630074)",42,0,-10.7525722,9.999861136,0
2101,"(42.0, 1.0)","(-10.752572201522758, 9.938283357359673)",42,1,-10.7525722,9.938283357,0
2102,"(42.0, 2.0)","(-10.752572201522758, 9.876705579089274)",42,2,-10.7525722,9.876705579,0
2103,"(42.0, 3.0)","(-10.752572201522758, 9.815127800818873)",42,3,-10.7525722,9.815127801,0
2104,"(42.0, 4.0)","(-10.752572201522758, 9.753550022548474)",42,4,-10.7525722,9.753550023,0
2105,"(42.0, 5.0)","(-10.752572201522758, 9.691972244278073)",42,5,-10.7525722,9.691972244,0
2106,"(42.0, 6.0)","(-10.752572201522758, 9.630394466007674)",42,6,-10.7525722,9.630394466,0
2107,"(42.0, 7.0)","(-10.752572201522758, 9.568816687737273)",42,7,-10.7525722,9.568816688,0
2108,"(42.0, 8.0)","(-10.752572201522758, 9.507238909466874)",42,8,-10.7525722,9.507238909,0
2109,"(42.0, 9.0)","(-10.752572201522758, 9.445661131196474)",42,9,-10.7525722,9.445661131,0
2110,"(42.0, 10.0)","(-10.752572201522758, 9.384083352926073)",42,10,-10.7525722,9.384083353,0.002167326
2111,"(42.0, 11.0)","(-10.752572201522758, 9.322505574655674)",42,11,-10.7525722,9.322505575,0.003303594
2112,"(42.0, 12.0)","(-10.752572201522758, 9.260927796385273)",42,12,-10.7525722,9.260927796,0.003072132
2113,"(42.0, 13.0)","(-10.752572201522758, 9.199350018114874)",42,13,-10.7525722,9.199350018,0.001759457
2114,"(42.0, 14.0)","(-10.752572201522758, 9.137772239844473)",42,14,-10.7525722,9.13777224,0.00073647
2115,"(42.0, 15.0)","(-10.752572201522758, 9.076194461574074)",42,15,-10.7525722,9.076194462,0.001641276
2116,"(42.0, 16.0)","(-10.752572201522758, 9.014616683303673)",42,16,-10.7525722,9.014616683,0.002020032
2117,"(42.0, 17.0)","(-10.752572201522758, 8.953038905033274)",42,17,-10.7525722,8.953038905,0.002398788
2118,"(42.0, 18.0)","(-10.752572201522758, 8.891461126762874)",42,18,-10.7525722,8.891461127,0.002220267
2119,"(42.0, 19.0)","(-10.752572201522758, 8.829883348492473)",42,19,-10.7525722,8.829883348,0.004082148
2120,"(42.0, 20.0)","(-10.752572201522758, 8.768305570222074)",42,20,-10.7525722,8.76830557,0.00999495
2121,"(42.0, 21.0)","(-10.752572201522758, 8.706727791951673)",42,21,-10.7525722,8.706727792,0.003850686
2122,"(42.0, 22.0)","(-10.752572201522758, 8.645150013681274)",42,22,-10.7525722,8.645150014,0.011268904
2123,"(42.0, 23.0)","(-10.752572201522758, 8.583572235410873)",42,23,-10.7525722,8.583572235,0.009174312
2124,"(42.0, 24.0)","(-10.752572201522758, 8.521994457140474)",42,24,-10.7525722,8.521994457,0.00568134
2125,"(42.0, 25.0)","(-10.752572201522758, 8.460416678870073)",42,25,-10.7525722,8.460416679,0.003514014
2126,"(42.0, 26.0)","(-10.752572201522758, 8.398838900599674)",42,26,-10.7525722,8.398838901,0.00852201
2127,"(42.0, 27.0)","(-10.752572201522758, 8.337261122329274)",42,27,-10.7525722,8.337261122,0.003895941
2128,"(42.0, 28.0)","(-10.752572201522758, 8.275683344058873)",42,28,-10.7525722,8.275683344,0.004902786
2129,"(42.0, 29.0)","(-10.752572201522758, 8.214105565788474)",42,29,-10.7525722,8.214105566,0.00789075
2130,"(42.0, 30.0)","(-10.752572201522758, 8.152527787518073)",42,30,-10.7525722,8.152527788,0.011951856
2131,"(42.0, 31.0)","(-10.752572201522758, 8.090950009247674)",42,31,-10.7525722,8.090950009,0.025595911
2132,"(42.0, 32.0)","(-10.752572201522758, 8.029372230977273)",42,32,-10.7525722,8.029372231,0.008017002
2133,"(42.0, 33.0)","(-10.752572201522758, 7.967794452706873)",42,33,-10.7525722,7.967794453,0.011951856
2134,"(42.0, 34.0)","(-10.752572201522758, 7.9062166744364735)",42,34,-10.7525722,7.906216674,0.002609208
2135,"(42.0, 35.0)","(-10.752572201522758, 7.844638896166074)",42,35,-10.7525722,7.844638896,0.001662318
2136,"(42.0, 36.0)","(-10.752572201522758, 7.783061117895674)",42,36,-10.7525722,7.783061118,0.000942566
2137,"(42.0, 37.0)","(-10.752572201522758, 7.721483339625273)",42,37,-10.7525722,7.72148334,0.000820638
2138,"(42.0, 38.0)","(-10.752572201522758, 7.659905561354874)",42,38,-10.7525722,7.659905561,0.000168336
2139,"(42.0, 39.0)","(-10.752572201522758, 7.598327783084473)",42,39,-10.7525722,7.598327783,0
2140,"(42.0, 40.0)","(-10.752572201522758, 7.536750004814074)",42,40,-10.7525722,7.536750005,0
2141,"(42.0, 41.0)","(-10.752572201522758, 7.475172226543673)",42,41,-10.7525722,7.475172227,0
2142,"(42.0, 42.0)","(-10.752572201522758, 7.413594448273273)",42,42,-10.7525722,7.413594448,0
2143,"(42.0, 43.0)","(-10.752572201522758, 7.3520166700028735)",42,43,-10.7525722,7.35201667,0
2144,"(42.0, 44.0)","(-10.752572201522758, 7.290438891732474)",42,44,-10.7525722,7.290438892,0
2145,"(42.0, 45.0)","(-10.752572201522758, 7.228861113462074)",42,45,-10.7525722,7.228861113,0
2146,"(42.0, 46.0)","(-10.752572201522758, 7.167283335191673)",42,46,-10.7525722,7.167283335,0
2147,"(42.0, 47.0)","(-10.752572201522758, 7.105705556921274)",42,47,-10.7525722,7.105705557,0
2148,"(42.0, 48.0)","(-10.752572201522758, 7.044127778650873)",42,48,-10.7525722,7.044127779,0
2149,"(42.0, 49.0)","(-10.752572201522758, 6.982550000380474)",42,49,-10.7525722,6.98255,0
2150,"(43.0, 0.0)","(-10.691955534371159, 9.999861135630074)",43,0,-10.69195553,9.999861136,0
2151,"(43.0, 1.0)","(-10.691955534371159, 9.938283357359673)",43,1,-10.69195553,9.938283357,0
2152,"(43.0, 2.0)","(-10.691955534371159, 9.876705579089274)",43,2,-10.69195553,9.876705579,0
2153,"(43.0, 3.0)","(-10.691955534371159, 9.815127800818873)",43,3,-10.69195553,9.815127801,0
2154,"(43.0, 4.0)","(-10.691955534371159, 9.753550022548474)",43,4,-10.69195553,9.753550023,0
2155,"(43.0, 5.0)","(-10.691955534371159, 9.691972244278073)",43,5,-10.69195553,9.691972244,0
2156,"(43.0, 6.0)","(-10.691955534371159, 9.630394466007674)",43,6,-10.69195553,9.630394466,0
2157,"(43.0, 7.0)","(-10.691955534371159, 9.568816687737273)",43,7,-10.69195553,9.568816688,0
2158,"(43.0, 8.0)","(-10.691955534371159, 9.507238909466874)",43,8,-10.69195553,9.507238909,0
2159,"(43.0, 9.0)","(-10.691955534371159, 9.445661131196474)",43,9,-10.69195553,9.445661131,0
2160,"(43.0, 10.0)","(-10.691955534371159, 9.384083352926073)",43,10,-10.69195553,9.384083353,0
2161,"(43.0, 11.0)","(-10.691955534371159, 9.322505574655674)",43,11,-10.69195553,9.322505575,0.000547092
2162,"(43.0, 12.0)","(-10.691955534371159, 9.260927796385273)",43,12,-10.69195553,9.260927796,0.000673344
2163,"(43.0, 13.0)","(-10.691955534371159, 9.199350018114874)",43,13,-10.69195553,9.199350018,6.28E-05
2164,"(43.0, 14.0)","(-10.691955534371159, 9.137772239844473)",43,14,-10.69195553,9.13777224,0
2165,"(43.0, 15.0)","(-10.691955534371159, 9.076194461574074)",43,15,-10.69195553,9.076194462,0.008248464
2166,"(43.0, 16.0)","(-10.691955534371159, 9.014616683303673)",43,16,-10.69195553,9.014616683,0.004776534
2167,"(43.0, 17.0)","(-10.691955534371159, 8.953038905033274)",43,17,-10.69195553,8.953038905,0.003934854
2168,"(43.0, 18.0)","(-10.691955534371159, 8.891461126762874)",43,18,-10.69195553,8.891461127,0.004231075
2169,"(43.0, 19.0)","(-10.691955534371159, 8.829883348492473)",43,19,-10.69195553,8.829883348,0.00336672
2170,"(43.0, 20.0)","(-10.691955534371159, 8.768305570222074)",43,20,-10.69195553,8.76830557,0.002756502
2171,"(43.0, 21.0)","(-10.691955534371159, 8.706727791951673)",43,21,-10.69195553,8.706727792,0.003030048
2172,"(43.0, 22.0)","(-10.691955534371159, 8.645150013681274)",43,22,-10.69195553,8.645150014,0.006639856
2173,"(43.0, 23.0)","(-10.691955534371159, 8.583572235410873)",43,23,-10.69195553,8.583572235,0.008585136
2174,"(43.0, 24.0)","(-10.691955534371159, 8.521994457140474)",43,24,-10.69195553,8.521994457,0.008816598
2175,"(43.0, 25.0)","(-10.691955534371159, 8.460416678870073)",43,25,-10.69195553,8.460416679,0.005113206
2176,"(43.0, 26.0)","(-10.691955534371159, 8.398838900599674)",43,26,-10.69195553,8.398838901,0.002798586
2177,"(43.0, 27.0)","(-10.691955534371159, 8.337261122329274)",43,27,-10.69195553,8.337261122,0.002492564
2178,"(43.0, 28.0)","(-10.691955534371159, 8.275683344058873)",43,28,-10.69195553,8.275683344,0.0094689
2179,"(43.0, 29.0)","(-10.691955534371159, 8.214105565788474)",43,29,-10.69195553,8.214105566,0.011194344
2180,"(43.0, 30.0)","(-10.691955534371159, 8.152527787518073)",43,30,-10.69195553,8.152527788,0.004797576
2181,"(43.0, 31.0)","(-10.691955534371159, 8.090950009247674)",43,31,-10.69195553,8.090950009,0.014850656
2182,"(43.0, 32.0)","(-10.691955534371159, 8.029372230977273)",43,32,-10.69195553,8.029372231,0.008711388
2183,"(43.0, 33.0)","(-10.691955534371159, 7.967794452706873)",43,33,-10.69195553,7.967794453,0.011068092
2184,"(43.0, 34.0)","(-10.691955534371159, 7.9062166744364735)",43,34,-10.69195553,7.906216674,0.007322616
2185,"(43.0, 35.0)","(-10.691955534371159, 7.844638896166074)",43,35,-10.69195553,7.844638896,0.001935864
2186,"(43.0, 36.0)","(-10.691955534371159, 7.783061117895674)",43,36,-10.69195553,7.783061118,0.000481756
2187,"(43.0, 37.0)","(-10.691955534371159, 7.721483339625273)",43,37,-10.69195553,7.72148334,0.000189378
2188,"(43.0, 38.0)","(-10.691955534371159, 7.659905561354874)",43,38,-10.69195553,7.659905561,0
2189,"(43.0, 39.0)","(-10.691955534371159, 7.598327783084473)",43,39,-10.69195553,7.598327783,0
2190,"(43.0, 40.0)","(-10.691955534371159, 7.536750004814074)",43,40,-10.69195553,7.536750005,0
2191,"(43.0, 41.0)","(-10.691955534371159, 7.475172226543673)",43,41,-10.69195553,7.475172227,0
2192,"(43.0, 42.0)","(-10.691955534371159, 7.413594448273273)",43,42,-10.69195553,7.413594448,0
